Date,Plant_ID,Plant_Location,Machine_ID,Machine_Type,Shift,Operator_ID,Downtime_Minutes,Failure_Type,Maintenance_Cost,Production_Loss_Units,Production_Loss_Value,Repair_Time_Minutes,Technician_ID,Status,Root_Cause
07/20/2022,PLT-001,Pune,MCH-001-019,Lathe Machine,Night,OPR-1126,169,Mechanical Failure,39939.29,344,257746.19,125,TECH-238,Resolved,Gear misalignment
07/20/2022,PLT-002,Mumbai,MCH-002-005,Robotic Arm,Night,OPR-1024,166,Electrical Failure,28991.87,1049,796243.95,134,TECH-250,Resolved,Blown fuse
07/20/2022,PLT-003,Bangalore,MCH-003-008,Injection Moulding,Night,OPR-1182,134,Electrical Failure,28034.54,1034,678613.16,82,TECH-254,Pending,Motor burnout
07/20/2022,PLT-002,Mumbai,MCH-002-013,Hydraulic Press,Morning,OPR-1105,88,Sensor Failure,18094.05,389,109658.65,83,TECH-241,Resolved,Sensor disconnected
07/20/2022,PLT-001,Pune,MCH-001-018,Lathe Machine,Night,OPR-1085,72,Sensor Failure,15921.58,505,215949.34,52,TECH-243,Resolved,Calibration drift
07/20/2022,PLT-001,Pune,MCH-001-020,Packaging Unit,Afternoon,OPR-1006,46,Sensor Failure,8718.00,285,220315.28,32,TECH-203,Resolved,Dirty sensor
07/20/2022,PLT-003,Bangalore,MCH-003-005,CNC Machine,Night,OPR-1018,109,Mechanical Failure,23053.61,967,654862.98,85,TECH-260,Resolved,Component fatigue
07/20/2022,PLT-002,Mumbai,MCH-002-009,Hydraulic Press,Afternoon,OPR-1199,94,Overheating,10692.70,662,468838.96,85,TECH-231,Pending,Ambient temperature
07/20/2022,PLT-001,Pune,MCH-001-002,Welding Robot,Afternoon,OPR-1200,107,Overheating,11040.16,760,163216.10,75,TECH-241,Resolved,Blocked ventilation
07/20/2022,PLT-003,Bangalore,MCH-003-004,Lathe Machine,Morning,OPR-1120,108,Sensor Failure,11778.86,269,117177.12,83,TECH-259,Resolved,Calibration drift
07/20/2022,PLT-003,Bangalore,MCH-003-004,Injection Moulding,Afternoon,OPR-1135,70,Human Error,6762.02,578,457081.41,49,TECH-239,Resolved,Wrong material loaded
07/20/2022,PLT-002,Mumbai,MCH-002-007,Injection Moulding,Night,OPR-1110,128,Hydraulic Leak,22013.80,938,290715.12,86,TECH-218,Resolved,Pipe crack
07/20/2022,PLT-001,Pune,MCH-001-011,Injection Moulding,Afternoon,OPR-1063,285,Power Failure,23541.51,2227,889166.93,191,TECH-237,Resolved,Voltage fluctuation
07/20/2022,PLT-003,Bangalore,MCH-003-002,Robotic Arm,Afternoon,OPR-1115,419,Power Failure,47494.56,1024,612775.53,379,TECH-259,Resolved,Tripped breaker
07/20/2022,PLT-001,Pune,MCH-001-006,Hydraulic Press,Afternoon,OPR-1057,92,Sensor Failure,10943.51,461,281969.62,87,TECH-218,Resolved,Calibration drift
07/20/2022,PLT-002,Mumbai,MCH-002-016,Conveyor Belt,Night,OPR-1116,268,Hydraulic Leak,26192.16,1660,426256.98,184,TECH-256,Resolved,Pressure spike
07/20/2022,PLT-003,Bangalore,MCH-003-016,Lathe Machine,Morning,OPR-1083,162,Hydraulic Leak,18041.53,559,167068.38,125,TECH-219,Resolved,Pipe crack
07/20/2022,PLT-003,Bangalore,MCH-003-004,CNC Machine,Night,OPR-1178,28,Sensor Failure,4018.48,204,138942.09,20,TECH-234,Resolved,Firmware error
07/20/2022,PLT-003,Bangalore,MCH-003-020,Packaging Unit,Night,OPR-1062,72,Electrical Failure,15130.55,172,27181.58,45,TECH-228,Resolved,Wiring fault
07/20/2022,PLT-003,Bangalore,MCH-003-019,Packaging Unit,Night,OPR-1068,137,Electrical Failure,16389.71,566,148062.82,97,TECH-255,Resolved,Short circuit
07/20/2022,PLT-003,Bangalore,MCH-003-001,CNC Machine,Morning,OPR-1114,46,Human Error,4513.74,240,37545.52,29,TECH-214,Pending,Incorrect setup
07/20/2022,PLT-001,Pune,MCH-001-019,Injection Moulding,Morning,OPR-1021,22,Human Error,2476.36,128,66339.09,19,TECH-206,Resolved,Wrong material loaded
07/20/2022,PLT-002,Mumbai,MCH-002-013,Lathe Machine,Night,OPR-1188,171,Hydraulic Leak,39355.74,1320,615258.51,159,TECH-234,Resolved,Pressure spike
07/20/2022,PLT-003,Bangalore,MCH-003-006,Packaging Unit,Night,OPR-1091,111,Overheating,14990.47,310,190085.68,69,TECH-212,Resolved,Ambient temperature
07/20/2022,PLT-001,Pune,MCH-001-006,Packaging Unit,Afternoon,OPR-1019,77,Mechanical Failure,6048.18,201,122340.90,71,TECH-219,Pending,Belt snapped
07/20/2022,PLT-001,Pune,MCH-001-015,Welding Robot,Night,OPR-1104,208,Electrical Failure,35915.23,860,656593.30,160,TECH-201,Resolved,Motor burnout
07/20/2022,PLT-001,Pune,MCH-001-001,Packaging Unit,Night,OPR-1088,99,Electrical Failure,21292.09,313,109402.80,63,TECH-220,Resolved,Wiring fault
07/20/2022,PLT-002,Mumbai,MCH-002-005,Injection Moulding,Afternoon,OPR-1010,73,Human Error,15343.92,568,276314.10,50,TECH-224,Resolved,Wrong material loaded
07/20/2022,PLT-001,Pune,MCH-001-010,Welding Robot,Morning,OPR-1087,229,Power Failure,22118.04,839,181380.75,210,TECH-240,Resolved,Tripped breaker
07/20/2022,PLT-001,Pune,MCH-001-020,CNC Machine,Night,OPR-1164,82,Mechanical Failure,10431.99,462,252980.09,75,TECH-212,Resolved,Gear misalignment
07/20/2022,PLT-001,Pune,MCH-001-013,Robotic Arm,Morning,OPR-1001,109,Mechanical Failure,23463.17,225,62642.94,67,TECH-260,Resolved,Belt snapped
07/20/2022,PLT-001,Pune,MCH-001-013,Packaging Unit,Morning,OPR-1200,131,Mechanical Failure,19713.80,836,382499.23,116,TECH-226,Resolved,Gear misalignment
07/20/2022,PLT-003,Bangalore,MCH-003-004,CNC Machine,Night,OPR-1140,247,Power Failure,30312.66,1065,202371.35,183,TECH-217,Resolved,Voltage fluctuation
07/20/2022,PLT-002,Mumbai,MCH-002-007,CNC Machine,Night,OPR-1089,123,Mechanical Failure,28894.14,924,300153.03,116,TECH-225,Resolved,Component fatigue
07/20/2022,PLT-002,Mumbai,MCH-002-002,Robotic Arm,Morning,OPR-1077,63,Sensor Failure,10376.68,186,49206.11,47,TECH-226,Resolved,Sensor disconnected
07/20/2022,PLT-002,Mumbai,MCH-002-006,Injection Moulding,Night,OPR-1188,74,Overheating,12257.66,316,69326.66,57,TECH-201,Resolved,Lubricant depletion
07/20/2022,PLT-003,Bangalore,MCH-003-016,Robotic Arm,Morning,OPR-1116,116,Electrical Failure,15527.33,469,182210.67,75,TECH-214,Resolved,Motor burnout
07/21/2022,PLT-003,Bangalore,MCH-003-018,Robotic Arm,Morning,OPR-1097,51,Electrical Failure,11239.67,296,77143.41,32,TECH-237,Resolved,Motor burnout
07/21/2022,PLT-003,Bangalore,MCH-003-020,Conveyor Belt,Morning,OPR-1035,167,Mechanical Failure,29641.87,909,558535.38,156,TECH-213,Resolved,Belt snapped
07/21/2022,PLT-003,Bangalore,MCH-003-008,Conveyor Belt,Afternoon,OPR-1186,131,Mechanical Failure,10720.71,738,355122.60,108,TECH-242,Pending,Worn bearings
07/21/2022,PLT-002,Mumbai,MCH-002-015,Conveyor Belt,Afternoon,OPR-1037,181,Overheating,37890.38,798,628394.65,118,TECH-204,Resolved,Lubricant depletion
07/21/2022,PLT-002,Mumbai,MCH-002-017,Welding Robot,Night,OPR-1055,75,Electrical Failure,20348.76,593,154822.22,46,TECH-249,Resolved,Blown fuse
07/21/2022,PLT-001,Pune,MCH-001-010,Lathe Machine,Afternoon,OPR-1057,32,Overheating,4423.41,199,66856.20,26,TECH-250,Pending,Blocked ventilation
07/21/2022,PLT-002,Mumbai,MCH-002-007,Injection Moulding,Morning,OPR-1047,228,Hydraulic Leak,17763.56,1657,952141.70,207,TECH-214,Resolved,Pressure spike
07/21/2022,PLT-001,Pune,MCH-001-016,Welding Robot,Night,OPR-1133,96,Overheating,14501.63,478,197570.29,88,TECH-241,Pending,Blocked ventilation
07/21/2022,PLT-002,Mumbai,MCH-002-012,CNC Machine,Morning,OPR-1033,32,Sensor Failure,4290.34,234,43114.14,23,TECH-202,Pending,Sensor disconnected
07/21/2022,PLT-003,Bangalore,MCH-003-014,Robotic Arm,Night,OPR-1071,25,Sensor Failure,6460.49,144,96291.92,20,TECH-213,Resolved,Calibration drift
07/21/2022,PLT-003,Bangalore,MCH-003-002,Robotic Arm,Night,OPR-1096,362,Hydraulic Leak,38199.22,2910,1151461.19,270,TECH-253,Resolved,Valve failure
07/21/2022,PLT-001,Pune,MCH-001-003,Welding Robot,Afternoon,OPR-1037,79,Human Error,9625.01,456,189714.79,50,TECH-246,Resolved,Improper operation
07/21/2022,PLT-002,Mumbai,MCH-002-004,Conveyor Belt,Afternoon,OPR-1111,48,Hydraulic Leak,10023.84,204,117342.60,44,TECH-235,Resolved,Pressure spike
07/21/2022,PLT-002,Mumbai,MCH-002-018,Lathe Machine,Afternoon,OPR-1049,95,Electrical Failure,21989.40,709,145063.81,84,TECH-214,Pending,Blown fuse
07/21/2022,PLT-002,Mumbai,MCH-002-007,Hydraulic Press,Morning,OPR-1192,89,Human Error,11504.78,282,89950.58,67,TECH-229,Pending,Wrong material loaded
07/21/2022,PLT-003,Bangalore,MCH-003-010,Conveyor Belt,Afternoon,OPR-1026,30,Human Error,6323.09,178,111295.44,27,TECH-221,Resolved,Wrong material loaded
07/21/2022,PLT-003,Bangalore,MCH-003-016,Conveyor Belt,Afternoon,OPR-1166,93,Electrical Failure,13175.73,720,142900.39,64,TECH-245,Resolved,Wiring fault
07/21/2022,PLT-002,Mumbai,MCH-002-003,Injection Moulding,Morning,OPR-1085,46,Sensor Failure,11901.23,173,32888.40,30,TECH-230,Resolved,Firmware error
07/21/2022,PLT-001,Pune,MCH-001-007,Packaging Unit,Morning,OPR-1041,95,Hydraulic Leak,23115.89,326,87162.59,59,TECH-251,Resolved,Pressure spike
07/21/2022,PLT-001,Pune,MCH-001-012,Lathe Machine,Afternoon,OPR-1015,127,Power Failure,30459.52,354,123842.91,83,TECH-224,Resolved,UPS failure
07/21/2022,PLT-003,Bangalore,MCH-003-005,Injection Moulding,Night,OPR-1141,203,Electrical Failure,24844.49,1158,486681.88,167,TECH-249,Resolved,Wiring fault
07/21/2022,PLT-002,Mumbai,MCH-002-008,Hydraulic Press,Morning,OPR-1028,21,Sensor Failure,4666.49,103,80030.76,19,TECH-205,Resolved,Firmware error
07/21/2022,PLT-001,Pune,MCH-001-004,CNC Machine,Morning,OPR-1042,91,Overheating,16453.89,176,107496.89,74,TECH-247,Resolved,Ambient temperature
07/21/2022,PLT-002,Mumbai,MCH-002-002,Hydraulic Press,Night,OPR-1150,186,Electrical Failure,39634.73,862,615521.43,158,TECH-244,Pending,Wiring fault
07/21/2022,PLT-003,Bangalore,MCH-003-018,Robotic Arm,Night,OPR-1079,58,Electrical Failure,8375.48,140,72513.31,46,TECH-208,Resolved,Wiring fault
07/21/2022,PLT-002,Mumbai,MCH-002-008,Packaging Unit,Morning,OPR-1117,86,Mechanical Failure,18672.29,258,198146.16,71,TECH-222,Pending,Gear misalignment
07/21/2022,PLT-001,Pune,MCH-001-006,Packaging Unit,Afternoon,OPR-1048,71,Human Error,6549.89,553,218285.45,58,TECH-241,Resolved,Incorrect setup
07/21/2022,PLT-001,Pune,MCH-001-016,Lathe Machine,Night,OPR-1092,156,Electrical Failure,43418.69,874,509726.94,125,TECH-206,Resolved,Wiring fault
07/21/2022,PLT-002,Mumbai,MCH-002-001,Conveyor Belt,Night,OPR-1099,101,Mechanical Failure,13885.32,310,124301.98,76,TECH-260,Resolved,Worn bearings
07/21/2022,PLT-003,Bangalore,MCH-003-012,Injection Moulding,Afternoon,OPR-1092,218,Electrical Failure,26677.98,1741,1086291.94,160,TECH-260,Resolved,Wiring fault
07/21/2022,PLT-001,Pune,MCH-001-015,Welding Robot,Morning,OPR-1024,480,Power Failure,102937.85,1789,1131138.62,376,TECH-254,Resolved,UPS failure
07/21/2022,PLT-003,Bangalore,MCH-003-013,Packaging Unit,Afternoon,OPR-1090,157,Mechanical Failure,35192.45,421,192868.84,122,TECH-252,Pending,Worn bearings
07/21/2022,PLT-002,Mumbai,MCH-002-019,Hydraulic Press,Night,OPR-1114,51,Overheating,5525.87,174,58465.71,46,TECH-232,Resolved,Cooling fan failure
07/21/2022,PLT-001,Pune,MCH-001-020,Injection Moulding,Morning,OPR-1006,97,Electrical Failure,26552.52,711,146465.12,91,TECH-208,Pending,Motor burnout
07/21/2022,PLT-001,Pune,MCH-001-002,Welding Robot,Morning,OPR-1036,138,Electrical Failure,31785.03,655,312995.07,121,TECH-229,Resolved,Motor burnout
07/21/2022,PLT-003,Bangalore,MCH-003-010,Conveyor Belt,Night,OPR-1117,73,Overheating,20073.78,152,106221.99,53,TECH-256,Resolved,Blocked ventilation
07/21/2022,PLT-001,Pune,MCH-001-020,Hydraulic Press,Morning,OPR-1049,220,Mechanical Failure,50824.93,1003,655326.72,167,TECH-217,Resolved,Belt snapped
07/21/2022,PLT-001,Pune,MCH-001-004,Injection Moulding,Morning,OPR-1175,64,Mechanical Failure,4993.11,191,43743.46,57,TECH-259,Resolved,Worn bearings
07/21/2022,PLT-002,Mumbai,MCH-002-017,Conveyor Belt,Morning,OPR-1121,65,Mechanical Failure,5636.78,505,261135.01,51,TECH-242,Resolved,Belt snapped
07/21/2022,PLT-001,Pune,MCH-001-015,Conveyor Belt,Night,OPR-1095,151,Mechanical Failure,41133.90,609,477726.32,115,TECH-201,Resolved,Worn bearings
07/21/2022,PLT-003,Bangalore,MCH-003-005,Lathe Machine,Night,OPR-1052,93,Electrical Failure,18442.61,402,302440.70,66,TECH-232,Resolved,Motor burnout
07/22/2022,PLT-003,Bangalore,MCH-003-002,Robotic Arm,Morning,OPR-1189,100,Mechanical Failure,15326.17,326,242472.21,63,TECH-229,Resolved,Component fatigue
07/22/2022,PLT-002,Mumbai,MCH-002-012,Hydraulic Press,Afternoon,OPR-1002,123,Power Failure,24506.20,811,518100.50,111,TECH-201,Resolved,Grid outage
07/22/2022,PLT-002,Mumbai,MCH-002-007,Packaging Unit,Night,OPR-1022,139,Mechanical Failure,10348.27,987,155624.67,94,TECH-240,Resolved,Gear misalignment
07/22/2022,PLT-002,Mumbai,MCH-002-014,Injection Moulding,Morning,OPR-1140,116,Electrical Failure,15144.02,491,110751.52,70,TECH-203,Resolved,Motor burnout
07/22/2022,PLT-001,Pune,MCH-001-010,Robotic Arm,Afternoon,OPR-1110,112,Overheating,30996.62,555,165256.61,75,TECH-217,Resolved,Ambient temperature
07/22/2022,PLT-001,Pune,MCH-001-018,Robotic Arm,Night,OPR-1199,124,Electrical Failure,24092.80,606,398672.02,102,TECH-219,Resolved,Blown fuse
07/22/2022,PLT-003,Bangalore,MCH-003-009,Hydraulic Press,Night,OPR-1186,75,Overheating,8172.12,519,80023.74,64,TECH-221,Resolved,Lubricant depletion
07/22/2022,PLT-003,Bangalore,MCH-003-017,Robotic Arm,Afternoon,OPR-1156,248,Mechanical Failure,21260.93,719,527236.93,164,TECH-230,Resolved,Component fatigue
07/22/2022,PLT-003,Bangalore,MCH-003-012,Robotic Arm,Afternoon,OPR-1024,20,Human Error,1967.51,128,78565.96,12,TECH-215,Resolved,Wrong material loaded
07/22/2022,PLT-003,Bangalore,MCH-003-004,Lathe Machine,Morning,OPR-1065,156,Electrical Failure,14348.61,839,378973.52,104,TECH-253,Pending,Blown fuse
07/22/2022,PLT-003,Bangalore,MCH-003-009,Robotic Arm,Afternoon,OPR-1140,59,Mechanical Failure,10465.72,267,81829.43,40,TECH-230,Resolved,Component fatigue
07/22/2022,PLT-002,Mumbai,MCH-002-010,Packaging Unit,Afternoon,OPR-1132,35,Sensor Failure,2697.32,99,43483.01,27,TECH-210,Resolved,Firmware error
07/22/2022,PLT-002,Mumbai,MCH-002-019,Packaging Unit,Night,OPR-1091,75,Mechanical Failure,6362.47,404,277622.18,64,TECH-201,Resolved,Worn bearings
07/22/2022,PLT-002,Mumbai,MCH-002-017,Lathe Machine,Morning,OPR-1139,177,Electrical Failure,34028.93,589,354764.86,111,TECH-216,Pending,Motor burnout
07/22/2022,PLT-003,Bangalore,MCH-003-019,Packaging Unit,Afternoon,OPR-1070,52,Sensor Failure,8846.54,178,94997.23,48,TECH-252,Resolved,Dirty sensor
07/22/2022,PLT-003,Bangalore,MCH-003-013,Welding Robot,Night,OPR-1137,137,Mechanical Failure,38840.21,803,177299.40,82,TECH-206,Resolved,Worn bearings
07/22/2022,PLT-001,Pune,MCH-001-004,Robotic Arm,Afternoon,OPR-1126,79,Mechanical Failure,12926.24,601,266936.24,49,TECH-253,Pending,Component fatigue
07/22/2022,PLT-001,Pune,MCH-001-006,CNC Machine,Morning,OPR-1113,103,Electrical Failure,18054.98,390,104744.31,68,TECH-231,Resolved,Short circuit
07/22/2022,PLT-001,Pune,MCH-001-006,Welding Robot,Morning,OPR-1157,55,Overheating,9511.44,318,221108.90,48,TECH-231,Resolved,Lubricant depletion
07/22/2022,PLT-001,Pune,MCH-001-012,Hydraulic Press,Night,OPR-1032,167,Mechanical Failure,20590.75,787,464209.54,142,TECH-217,Resolved,Worn bearings
07/22/2022,PLT-002,Mumbai,MCH-002-015,Welding Robot,Night,OPR-1080,84,Mechanical Failure,9323.10,321,161914.08,63,TECH-237,Resolved,Component fatigue
07/22/2022,PLT-001,Pune,MCH-001-005,Robotic Arm,Afternoon,OPR-1085,268,Mechanical Failure,50213.76,996,389542.26,165,TECH-219,Pending,Gear misalignment
07/22/2022,PLT-002,Mumbai,MCH-002-012,Lathe Machine,Afternoon,OPR-1168,51,Electrical Failure,9237.48,305,83429.17,42,TECH-226,Resolved,Blown fuse
07/22/2022,PLT-003,Bangalore,MCH-003-006,Lathe Machine,Night,OPR-1133,92,Mechanical Failure,6751.70,272,48130.63,86,TECH-256,Pending,Gear misalignment
07/22/2022,PLT-003,Bangalore,MCH-003-020,Welding Robot,Morning,OPR-1084,277,Electrical Failure,46991.52,1883,1264431.08,205,TECH-236,Resolved,Blown fuse
07/22/2022,PLT-003,Bangalore,MCH-003-017,Hydraulic Press,Afternoon,OPR-1071,135,Hydraulic Leak,16570.32,833,327298.02,125,TECH-211,Resolved,Pipe crack
07/22/2022,PLT-001,Pune,MCH-001-014,Welding Robot,Morning,OPR-1081,27,Sensor Failure,4474.99,114,56337.91,19,TECH-239,Pending,Firmware error
07/22/2022,PLT-001,Pune,MCH-001-001,Injection Moulding,Afternoon,OPR-1033,60,Sensor Failure,17260.75,375,166248.09,55,TECH-235,Resolved,Calibration drift
07/22/2022,PLT-001,Pune,MCH-001-015,CNC Machine,Afternoon,OPR-1110,63,Overheating,7109.20,264,207284.05,55,TECH-207,Resolved,Ambient temperature
07/22/2022,PLT-001,Pune,MCH-001-017,Welding Robot,Morning,OPR-1057,90,Mechanical Failure,17847.63,442,168357.63,83,TECH-240,Resolved,Worn bearings
07/22/2022,PLT-001,Pune,MCH-001-007,Conveyor Belt,Afternoon,OPR-1018,173,Power Failure,44646.27,1015,745842.82,158,TECH-233,Resolved,Tripped breaker
07/22/2022,PLT-001,Pune,MCH-001-014,Injection Moulding,Night,OPR-1014,215,Sensor Failure,42446.98,619,258009.74,170,TECH-221,Resolved,Calibration drift
07/22/2022,PLT-002,Mumbai,MCH-002-007,CNC Machine,Night,OPR-1138,121,Mechanical Failure,20815.17,979,173803.12,89,TECH-223,Pending,Gear misalignment
07/22/2022,PLT-001,Pune,MCH-001-015,Injection Moulding,Morning,OPR-1144,52,Mechanical Failure,11491.05,199,133788.46,35,TECH-257,Pending,Worn bearings
07/22/2022,PLT-001,Pune,MCH-001-013,CNC Machine,Night,OPR-1154,291,Mechanical Failure,29976.24,1971,436140.94,272,TECH-243,Resolved,Component fatigue
07/22/2022,PLT-003,Bangalore,MCH-003-010,Robotic Arm,Night,OPR-1149,109,Overheating,12004.01,543,228780.31,97,TECH-201,Resolved,Cooling fan failure
07/22/2022,PLT-002,Mumbai,MCH-002-005,Lathe Machine,Morning,OPR-1157,55,Overheating,4582.75,388,300634.73,36,TECH-238,Resolved,Lubricant depletion
07/22/2022,PLT-002,Mumbai,MCH-002-019,Packaging Unit,Morning,OPR-1071,86,Mechanical Failure,9823.06,516,183650.95,67,TECH-251,Resolved,Belt snapped
07/22/2022,PLT-002,Mumbai,MCH-002-013,Welding Robot,Afternoon,OPR-1084,168,Electrical Failure,13900.66,1456,796658.54,154,TECH-231,Resolved,Motor burnout
07/22/2022,PLT-003,Bangalore,MCH-003-019,Injection Moulding,Morning,OPR-1036,106,Electrical Failure,20278.28,410,107137.09,87,TECH-250,Resolved,Wiring fault
07/22/2022,PLT-002,Mumbai,MCH-002-006,Hydraulic Press,Afternoon,OPR-1105,52,Mechanical Failure,10329.88,119,83608.62,36,TECH-244,Resolved,Gear misalignment
07/22/2022,PLT-003,Bangalore,MCH-003-017,Hydraulic Press,Morning,OPR-1126,197,Overheating,28681.50,851,528802.17,141,TECH-204,Resolved,Ambient temperature
07/22/2022,PLT-003,Bangalore,MCH-003-018,Conveyor Belt,Morning,OPR-1094,111,Mechanical Failure,14101.20,635,232107.05,98,TECH-202,Pending,Gear misalignment
07/22/2022,PLT-001,Pune,MCH-001-003,Lathe Machine,Afternoon,OPR-1195,253,Electrical Failure,33924.38,1891,492596.08,156,TECH-244,Resolved,Blown fuse
07/22/2022,PLT-003,Bangalore,MCH-003-016,Robotic Arm,Afternoon,OPR-1183,318,Hydraulic Leak,52042.69,1635,447269.35,242,TECH-201,Resolved,Seal degradation
07/23/2022,PLT-001,Pune,MCH-001-008,Lathe Machine,Afternoon,OPR-1079,23,Human Error,3303.61,87,53436.61,21,TECH-222,Resolved,Missed maintenance check
07/23/2022,PLT-001,Pune,MCH-001-002,Lathe Machine,Night,OPR-1032,90,Sensor Failure,14000.83,172,43009.90,66,TECH-244,Resolved,Calibration drift
07/23/2022,PLT-002,Mumbai,MCH-002-017,Packaging Unit,Night,OPR-1132,38,Sensor Failure,4355.69,151,24871.86,32,TECH-217,Resolved,Firmware error
07/23/2022,PLT-002,Mumbai,MCH-002-013,Conveyor Belt,Morning,OPR-1162,31,Overheating,2089.05,69,23675.83,27,TECH-229,Resolved,Lubricant depletion
07/23/2022,PLT-001,Pune,MCH-001-016,Welding Robot,Night,OPR-1059,111,Mechanical Failure,11132.63,666,146894.94,84,TECH-201,Pending,Gear misalignment
07/23/2022,PLT-001,Pune,MCH-001-019,Lathe Machine,Night,OPR-1041,168,Mechanical Failure,18619.41,907,269707.50,112,TECH-244,Resolved,Worn bearings
07/23/2022,PLT-002,Mumbai,MCH-002-012,Conveyor Belt,Night,OPR-1150,42,Sensor Failure,7523.16,148,75823.24,39,TECH-232,Resolved,Sensor disconnected
07/23/2022,PLT-003,Bangalore,MCH-003-003,Welding Robot,Afternoon,OPR-1148,144,Hydraulic Leak,29088.34,379,122045.35,131,TECH-229,Resolved,Pipe crack
07/23/2022,PLT-002,Mumbai,MCH-002-010,Packaging Unit,Night,OPR-1105,95,Sensor Failure,9341.27,384,103228.48,79,TECH-254,Resolved,Dirty sensor
07/23/2022,PLT-002,Mumbai,MCH-002-020,Hydraulic Press,Night,OPR-1118,177,Hydraulic Leak,34879.67,1251,534378.71,130,TECH-209,Resolved,Valve failure
07/23/2022,PLT-001,Pune,MCH-001-014,Injection Moulding,Night,OPR-1149,90,Mechanical Failure,15340.98,479,302960.29,78,TECH-209,Resolved,Component fatigue
07/23/2022,PLT-002,Mumbai,MCH-002-013,Injection Moulding,Morning,OPR-1101,170,Electrical Failure,21992.24,1319,806981.36,109,TECH-253,Resolved,Blown fuse
07/23/2022,PLT-001,Pune,MCH-001-008,Conveyor Belt,Afternoon,OPR-1058,89,Overheating,20716.64,476,348182.32,76,TECH-251,Resolved,Lubricant depletion
07/23/2022,PLT-002,Mumbai,MCH-002-002,Robotic Arm,Morning,OPR-1085,47,Hydraulic Leak,7788.63,179,130141.76,28,TECH-237,Resolved,Pressure spike
07/23/2022,PLT-002,Mumbai,MCH-002-013,Welding Robot,Morning,OPR-1090,100,Overheating,9829.13,218,144636.89,89,TECH-244,Resolved,Lubricant depletion
07/23/2022,PLT-003,Bangalore,MCH-003-009,Packaging Unit,Afternoon,OPR-1064,167,Mechanical Failure,36865.58,664,412770.47,123,TECH-228,Resolved,Component fatigue
07/23/2022,PLT-003,Bangalore,MCH-003-009,Packaging Unit,Morning,OPR-1186,139,Mechanical Failure,12633.85,971,338511.88,86,TECH-223,Resolved,Belt snapped
07/23/2022,PLT-001,Pune,MCH-001-010,Lathe Machine,Morning,OPR-1032,84,Sensor Failure,14201.82,434,87890.24,70,TECH-259,Resolved,Dirty sensor
